year,silver.csv,glass.csv,backsheet.csv,aluminium_frames.csv,copper.csv,encapsulant.csv,silicon.csv,total_massperm2
2014,0.005341880342,8.2927,0.45012,1.592739726,0.005376000000000001,0.84809,0.41922000000000004,11.613587606341998
2015,0.004520052597,8.2256625,0.4690487197,1.495242424,0.0057881600000000005,0.8502799999999999,0.41922000000000004,11.469761856297
2016,0.004099757009,8.1588875,0.48855303370000003,1.412526316,0.00620032,0.85281,0.41922000000000004,11.342296926708999
2017,0.0040791103010000005,8.28975,0.4804229167,1.379820896,0.0072038399999999995,0.84799,0.41922000000000004,11.428486763000999
2018,0.004312833823,8.35015,0.4728983333,1.361666667,0.00745472,0.848955,0.4108550083,11.456292562423
2019,0.00414730981,8.6075,0.463212,1.3436470589999998,0.00826112,0.8513099999999999,0.4021406667,11.68021815551
2020,0.0035949654450000003,8.9755,0.4325328,1.3436470589999998,0.00822528,0.849445,0.3955418334,12.008486937845
2021,0.003341278869,9.284587499999999,0.40881599999999996,1.272176471,0.00827008,0.80971,0.388943,12.175844329869
2022,0.003093634022,9.6265,0.39837720000000004,1.250735294,0.00831488,0.7827075,0.38428500000000004,12.454013508022001
2023,0.002898863882,9.80545,0.3878432,1.229294118,0.00838656,0.778335,0.374969,12.587176741882002
2024,0.002692895407,9.9774,0.382425,1.215,0.00845824,0.756045,0.365653,12.707674135406998
2025,0.002542951049,9.940237499999999,0.37746660000000004,1.200705882,0.008195413333,0.720427,0.3598305,12.609405846381998
2026,0.002401262207,9.9015,0.36229880000000003,1.191176471,0.007932586667,0.6920926667,0.354008,12.511409786574001
2027,0.002266884489,10.00840556,0.3460429333,1.1816470589999999,0.00766976,0.6802781111,0.3485736667,12.574883974589
2028,0.0021296348279999998,10.113405559999999,0.32987066670000004,1.172117647,0.0073949866670000005,0.6683333333,0.34313933329999996,12.636391161794998
2029,0.001992776413,10.2165,0.312095,1.1625882349999999,0.007120213332999999,0.6701973333,0.337705,12.708198558045996
2030,0.001856311209,10.170911109999999,0.2948944444,1.153058824,0.00684544,0.6717413333,0.33537599999999995,12.634683462908999
2031,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2032,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2033,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2034,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2035,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2036,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2037,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2038,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2039,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2040,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2041,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2042,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2043,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2044,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2045,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2046,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2047,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2048,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2049,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
2050,0.001856311209,10.125011109999999,0.2777316667,1.1435294120000001,0.00684544,0.6732853333000001,0.33304700000000004,12.561306273208999
