Facility Name,p1,p10,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p11,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p12,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p13,p130,p131,p132,p133,p134,p14,p15,p16,p17,p18,p19,p2,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p3,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p4,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p5,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p6,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p7,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p8,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p9,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
City of Wichita Falls Landfill,2447.846236177905,1697.1866170872831,1903.3924488560224,1665.8243674914047,1910.8867370759026,1626.8026262314793,1438.6594317123456,1333.5432598536331,1302.8653594199404,1233.1657036007489,1108.2034487397393,1347.0233021578663,1674.624635755809,1479.450751474226,1691.6501064808542,1568.3077552751542,1463.4703058649095,1416.9839456102648,1811.859170579016,1740.9672253442538,1588.8940027115025,1643.1805072803058,1993.0372653398565,1730.4687264988904,1959.4396459860075,1856.7290390041567,2028.8407909818052,2036.1794378228235,2118.546052841187,2140.5475035644276,2236.283198094627,2242.405167846137,2364.457367015886,2500.900901788292,1508.5699177357699,2575.332259002806,2509.3760722341735,2423.827463301875,2519.2091922489,2803.8782599046835,2141.2618696755567,1840.3307955273724,1567.674566332045,1909.1340299357134,1773.314522321735,1694.3113886347828,2384.0180208034967,1603.756081875976,1372.3355272898161,1350.5912995523067,1275.6193358843477,1118.7512003804877,1317.7125024514733,1266.3530326410114,1389.7502473787836,1191.4846272379486,1005.0343160685665,2268.761303070019,1230.430665305195,730.6806210710282,1199.8275964003149,935.2100269405555,756.6077176514029,1571.693718281592,1503.23195768614,1536.98726199282,1182.2012543273695,942.1190463998114,2302.7597629472366,850.1561550126479,810.1409722594155,1594.8628579376677,1439.9202503024633,1198.1121776994194,1000.626914561669,1428.9094290010119,487.2323846557931,305.8735268703051,408.7716368434096,2253.4003874958853,191.5479281927446,384.09023876509934,582.2621222979027,512.0882867163401,769.7111241579827,599.6777872464734,497.62612096270686,401.5918616099621,711.125011924336,743.4530158005804,2314.7822760447943,174.70102086484772,498.2788027409698,418.8612784434932,222.02887358898946,420.68161865232526,639.0194040564203,529.6825821270941,569.7008086839584,1183.7530668809563,1154.1279650352606,2025.2908948364686,999.6696804860927,898.1876124118442,831.8264497538646,805.1161064087328,1645.422625587225,1509.4086359104667,1398.7303421171496,1273.8124258204696,1284.1463435658393,1364.7480581132102,2161.357748457779,1231.1256722359924,997.4418864914498,1083.7673111314725,1128.1484280659001,755.0481928094343,616.8239274250993,643.9684542473733,831.4177801723802,896.9014788702552,1047.8490664225546,2099.1061673874106,1154.3070673536379,1243.2962377627023,1140.8267317917405,1047.8771294643975,1421.185726155019,1527.1594405827668,1680.274085972233,1581.645733788428,1889.2852149955538,1905.1168984130672
Coastal Plains Recycling & Disposal Facility,3036.842082963449,2155.0523406821058,1869.9787957979393,1265.1656764895617,1466.4485543730646,1834.784839966496,1633.5905382266756,1495.0027802145382,1433.0012233994069,1327.248335633696,1161.497723494991,1358.3186021852953,2081.8831969964494,1444.5921941853749,1785.8326977193224,1641.6569862820645,1542.81052098849,1479.8283251452433,1848.7709477970573,1730.6943099947496,1567.0647553073436,1572.9055197197415,2037.9462069244776,2270.368348627373,1958.9369364449365,1856.408436228874,2054.6051468751566,1999.1291659705732,2033.5769928448153,2093.135913361805,2218.220819980128,2308.7582734888706,2351.987375866956,2567.1805826391674,1996.4502524582572,2625.5346602534114,2527.3754036723108,2429.300276696457,2518.7073994582206,2876.7264032576636,2735.3139574971697,2427.4290797657595,2155.1327131850608,2504.323461985903,2367.215404286569,2278.0151722551805,2968.467212827456,2195.1897051733245,1966.571139259692,1943.7385557252733,1863.6575678613774,1713.8823448247467,1872.3594542024125,1845.037120742986,1870.4169307500479,1636.6879859633443,1495.5836133351072,2861.561711370519,1601.5259483596603,1217.8655519608749,1779.0457709203636,1528.4092416557264,1340.2425653241926,2149.1377498597053,2059.4780147502242,2059.48829543181,1723.0084177701563,1527.1815136564646,2893.0415819753175,1392.4712742966326,1284.2281362724998,2068.912931949956,1877.1555484341561,1668.3227489942283,1445.0736659644792,1814.5982894646081,942.0629348714228,866.2691675192835,1003.821770732558,2830.2355668099867,687.7588332444008,763.8550932880242,1169.0482084323337,1019.368495720711,1146.150844526262,898.1883173931066,691.2777285241906,387.51524254933804,343.90956653458466,1087.1783029505762,2871.924777357494,669.8679924899975,720.3980678811678,736.8204560224706,375.80641650587506,285.2393593050709,340.1766265691195,155.18255709851792,27.859596151447075,1608.8219045390997,1524.8073972698073,2595.8177529122536,1365.4548807493165,1207.8236074303097,1068.6923558833412,994.0362172138247,1980.7373255799912,1838.86838515309,1714.014942534917,1610.6852225319485,1580.5246065428796,1639.2810006281063,2707.273913388207,1487.9677860786603,1208.142014295487,1321.1531513550387,1309.1309938584004,922.3066590895319,656.1555955913299,467.6312385791159,594.8468188037112,772.3675021562104,879.600400579443,2608.2281769717165,888.4208118323492,892.0981272498425,1089.71873349904,1082.3804030968724,1174.8047632706187,1367.2934437835454,1470.9356565792837,1461.1811294947079,1737.9433963370625,1830.6489499891672
Covel Gardens Recycling & Disposal Facility,2833.360153090121,1851.892013609656,2144.872435358662,1600.4476159896897,1798.3094291333657,2016.8216591872479,1818.477368974284,1691.9333269403357,1641.7271376180158,1547.8772593492863,1392.8930338488074,1610.4033889881434,1764.269532038054,1713.8564735172865,2015.248638224527,1876.8174710273945,1773.9534025369926,1715.9572952753701,2100.184275737483,1996.5557004667075,1834.2679145239333,1855.1297546074034,2288.69098569113,2009.3343844927997,2224.3294883871645,2120.593865882479,2312.1883885101142,2276.4618909533724,2325.014914016692,2374.4234192912095,2491.6268281775247,2554.2917101779394,2624.661398960941,2814.6621658762783,1707.603422508054,2879.1601424917867,2791.4050665348987,2696.7854511145097,2788.7214101062787,3123.6696997410663,2553.586402209938,2223.6133367614384,1955.1928288139193,2333.9498463851373,2226.5261801971697,2172.8339615987156,2754.3987601381027,2067.736545713046,1793.5652170639664,1811.1540136960234,1750.519347101597,1570.4950242525297,1629.901043443638,1632.5097077197113,1580.1036266437295,1336.271220489604,1218.1366669496404,2672.4453329500316,1280.9888985641549,949.5957439077393,1687.2594749269258,1357.991176616246,1149.8030169498347,2058.143529184188,2002.6057560068678,2041.7784564913636,1686.1046719383037,1425.7203845472504,2694.3127075325788,1354.643228492692,1305.372180657236,2095.0629186775504,1930.3940615679235,1695.7706585076016,1489.433931791956,1901.6555249199837,678.7532805807366,680.3797270863769,864.7207633883331,2603.421868091836,671.1847446293892,821.2067533483773,1070.0605381825476,1011.4671887786878,1227.0480560880424,1008.7865414157267,831.9530325428693,554.1206052238576,659.8653413468516,773.3879650062061,2620.6299932971137,485.0747286567532,404.934501467397,448.60810848380254,366.80108556934596,107.01076260875995,136.44495941804388,426.53459457156106,313.3306177156025,1668.2705160730068,1617.4209229173566,2361.8864844254476,1458.0671159839353,1327.07744724492,1218.6082475712133,1162.3001195130546,2099.4458416411176,1959.4077344047662,1840.8024336345893,1724.0801905671638,1715.3240334691593,1786.2939278348833,2446.959940932783,1641.0177261348294,1375.6085419943572,1479.625077420087,1493.051109331818,1096.0417173669023,860.9745501836252,733.9172183256935,894.0635971449179,1048.2815272222467,1173.5761955636763,2323.865841160412,1206.3669991908923,1223.630193664655,1355.515803503192,1317.973114786913,1494.0307779159434,1670.5443214560694,1786.4946582888222,1755.7973270753932,2043.5408750781016,2117.2700251463393
Dallas-Fort Worth Recycling & Disposal Facility,2627.7354900945597,1872.102703500418,1798.2768681662471,1486.9203925926306,1728.5042312223868,1593.104654048691,1397.687245662704,1279.0929060677163,1237.2988088680904,1154.4474471915637,1013.653406235463,1246.1773984312908,1839.4906407501787,1368.4853015902106,1620.8952831338063,1489.4505588588788,1384.7786377142017,1332.4646105391678,1725.3340297663233,1640.305236054466,1483.086626830235,1525.517743142034,1910.7064292758885,1916.0965175322026,1863.8309397346059,1760.1277138115383,1941.2921791045512,1931.347505482449,2002.0329466921082,2033.8506341609805,2138.1837780931182,2168.5154199722356,2268.791990827133,2428.7268300608375,1688.01480371061,2498.822665525523,2423.1541794792815,2333.534185577437,2427.833708421633,2735.3268988038726,2316.7435367287158,2021.5782065302888,1748.99541908977,2082.165726644949,1937.2611755380944,1844.5286047793709,2566.0118264448556,1763.3911446278855,1548.238466147821,1513.324355268635,1430.8224791850294,1286.9383074752727,1503.73647624084,1450.7292476206553,1567.6590624184955,1361.639558754668,1182.974171511792,2445.794724106076,1383.87164894384,905.7282617621421,1345.5856557683271,1113.4152452725136,940.6354863699536,1715.8969031726858,1630.6109328497791,1642.5222708870135,1298.1507295179545,1094.0059129129088,2481.918796540408,965.7195058079928,881.9818803576092,1673.6945828308649,1499.199461580416,1272.2979459656808,1058.969934733872,1463.880206646374,648.9583155579533,490.41856291752936,586.1423537749855,2437.493324667377,258.26078450582816,382.8006796664932,736.7626425598777,599.4405901612599,788.5073616476658,572.9232268003183,414.0276421813923,227.73754903971587,525.747550735374,880.5842689586867,2500.7507981282406,330.22858821752754,579.5757508732323,528.1094479469884,73.44337358876018,335.4269974816436,558.2078273037106,348.2328002044203,410.1145921007681,1234.5925048333702,1178.8099057514517,2210.4380646869536,1019.2953335569208,890.0062655675529,790.7904627775707,744.2169785991375,1660.7616520540407,1520.9321875857527,1403.0509689674793,1285.4228447896874,1279.0530959503992,1352.233483053608,2347.3257987929464,1209.4082729817233,952.3297184926391,1051.251442906744,1075.917782349519,683.3851459042404,491.4528411924321,472.6482154410305,661.1532452419412,749.0750820867092,896.4159432670393,2282.347542228589,988.242438425404,1066.9497865277988,1018.4305565743575,945.889126140496,1262.5196609101256,1386.9586150749967,1531.6174074723504,1451.0180392644781,1755.0128561902588,1789.3683605278618
Denton Municipal Landfill,2606.3545201378133,1857.207239328774,1799.8545625621161,1502.5441093398101,1745.3825341406111,1585.3129108761023,1390.5890270844109,1273.5009305832918,1233.0573268276833,1151.839102986959,1013.0672100135665,1246.7737586428843,1826.7953723106036,1370.6962223093933,1617.6344720386098,1487.1687372727547,1382.3939861823717,1330.8249002420869,1724.235688987357,1641.1541762828078,1484.5983959571176,1528.864877569608,1909.1273868954245,1897.4258620413095,1864.0646914490849,1760.4546690594468,1940.4355901242195,1932.9388131854448,2005.407389139679,2035.7542861882994,2138.875836179713,2165.9193399785427,2269.1803648919854,2425.990664866695,1671.897090373169,2496.671410069479,2422.280009737705,2333.19234807407,2427.66796083654,2732.2037675161173,2295.0155389729066,2000.3824121649013,1727.8220230839643,2060.32258595005,1915.225338928504,1822.615266204643,2544.9106117366896,1741.3526585538702,1526.5651519833852,1491.2857015703928,1408.8127169937,1264.9745700703663,1484.5077457045727,1430.1891052431063,1551.9569729269747,1347.734448841913,1167.1938939189552,2424.1639578227814,1373.156361474475,890.5576051977429,1323.7416336756396,1091.9513974744218,920.0524617450488,1694.1251900564268,1609.4460238863517,1622.4874957303143,1277.4472775055633,1072.0207637136155,2460.465641293312,944.8882561832518,863.6476964838815,1655.4177241961152,1482.3257435702028,1254.1609833825637,1041.8379844350306,1449.0304311892403,636.1169632674506,472.3129581746973,564.7528981168059,2416.831450174389,237.5906494035175,368.4354486087881,714.7262605876592,579.628851407443,774.2712541478915,562.5183506543291,409.77942797936186,240.66139919868755,544.1746650539809,872.0515725789471,2481.0830608981005,316.900007122865,577.6045797706431,522.3406581648019,91.06281331394571,350.59871873937306,574.1959528220855,369.782329546283,431.9123551755072,1218.2213019833987,1164.6500532512157,2190.149471478846,1005.4057391596498,878.6174934296231,782.7907984122046,738.5170143115708,1647.8499389672327,1508.3045424023335,1391.0473745505637,1272.5999830408027,1267.8943506986955,1341.9200529886575,2328.2342499874844,1199.9421433179682,945.1639007436609,1042.7833400517839,1069.8096287838976,678.8993672120457,494.43696536247666,485.5362558782661,674.0020652296079,756.9725558850278,905.2173937409452,2264.982454590652,1000.2866779837237,1081.711561838341,1022.1267170643348,946.2933262559692,1273.0547237032536,1393.992087843248,1540.270185549974,1456.4272173662343,1761.1737146184098,1792.5452132826035
Dixie Farm Road Landfill,3024.591182377291,2145.4488417737944,1867.5585530496387,1271.0208066077519,1473.8017360571873,1827.6153525163754,1626.4400961668898,1488.2642345199795,1426.735037230111,1321.462218047767,1156.1139155158464,1354.2236524652662,2073.214373268539,1441.6219630817816,1780.7264033802037,1636.7809028536478,1537.6782378346027,1474.9193644363756,1844.8686475645115,1727.6265056946063,1564.0170233804258,1570.9070111250198,2034.0670289573268,2259.190274960511,1955.9152459804727,1853.2781347854263,2051.130057312624,1996.9150901873497,2032.4304682476943,2091.227270453796,2215.7902383297874,2304.6601405390466,2349.5361944725682,2563.2458635326034,1986.2154728143248,2621.9576058042635,2524.401962526235,2426.525692192488,2516.1128227807485,2872.8168886385834,2722.8869576855427,2415.2185905280176,2142.9034584752267,2491.8359723281237,2354.632432605557,2265.4596494263947,2956.343155121442,2182.599343505677,1954.1297319328148,1931.1517167242878,1851.0741657328242,1701.322254123018,1860.8163221652628,1832.9976826795425,1860.2661870528168,1627.0473578250505,1485.0575611728657,2849.184942264318,1593.1818019371171,1207.1706864429505,1766.5115895832093,1515.996878898104,1328.0426637730836,2136.62834615289,2047.1727582270112,2047.5794282510867,1710.8306131370925,1514.6063805313183,2880.749242224561,1380.2130792611047,1272.6206663265632,2057.64677338383,1866.3383792893762,1656.969815986624,1433.9260801930775,1804.4993684267433,931.4248294649267,854.2390158223452,991.3289306181434,2818.300857017502,675.3427893859475,752.3771183738215,1156.4610100308369,1007.2515989842849,1135.5463613619702,888.0200016598956,681.5621034473322,377.44142267331785,343.9199963399123,1078.5161371793195,2860.4486030657476,658.0540832321967,712.1879688275937,727.2676230637262,363.2221710024658,276.63879817948555,339.72413234310886,147.81924106059554,17.627783145544303,1598.034445089515,1514.7174802121167,2584.0196529132,1355.2753666512313,1198.2157143410575,1059.8671826173454,985.7475157413892,1971.5220098128752,1829.6538324017024,1704.9288441676472,1601.1728346743644,1571.6128940535868,1630.7822593749315,2696.028216946887,1479.5845829278915,1200.0519965022638,1312.841046022776,1301.739886939386,914.119125255001,648.700799328705,463.0363651152389,593.4547884757244,769.265962416079,878.1160000801874,2597.7355231861175,889.5501981390894,895.7168098379467,1086.2783479487878,1077.140855578933,1176.2463812800481,1366.9898071103055,1471.996109144706,1460.1276967537792,1737.9859351680418,1829.0709108859924
Duval County Landfill,2994.9383500252934,1964.1095401067096,2218.6712206157504,1577.0586347323604,1753.5335937684065,2142.255137993314,1942.1326250391255,1809.9397482097847,1754.1181649444172,1654.0666352812727,1492.8098741324864,1699.156954845352,1859.6031615514191,1791.3422881105557,2118.1839034014006,1976.2631327819975,1875.3635529288479,1814.444394936312,2190.3498361317656,2076.8865069591398,1913.4195874355362,1922.839494793336,2379.544689763391,2150.954742514686,2305.255325178119,2202.260117963234,2398.605734878366,2348.4434752962957,2384.883217014041,2443.241788157762,2566.826786160508,2648.723901162504,2700.505916119391,2908.1373269545898,1833.159489918345,2968.731938057646,2873.76839808842,2776.579347271901,2866.685916309175,3217.729458396208,2720.876806587737,2386.2650502526594,2119.53544747655,2503.7811555044905,2400.734961206032,2349.7262989535966,2913.0014744895684,2243.360613163563,1963.988264319941,1986.6387013583108,1927.3137777292577,1745.3708820824454,1781.8122738906816,1794.5994860402197,1705.3334710103686,1454.802970659622,1355.399985592105,2837.920957368082,1375.5718259075252,1095.3956018330346,1864.6341042998272,1530.1017370205425,1319.4560450242157,2235.4674355653847,2179.4634996905343,2215.9650166192573,1861.4970846164877,1603.051034085273,2857.3894737307514,1529.5100352792747,1472.575004356793,2263.7367054158176,2093.9020778604327,1863.3438632925643,1653.274977439773,2057.57530993534,831.9169764146259,854.2798278111311,1041.5589024755209,2758.072542067095,838.9119660478207,976.9042615996174,1247.4258386984982,1181.4893469766753,1381.4211315729895,1153.1635684321122,964.3162662148574,669.0684962332638,695.2432079396716,885.890523909537,2765.1804237757347,661.1083916951403,530.0717109650103,595.7843928474589,521.7580576205592,263.06272043935513,40.94763829736913,487.5918968532468,341.20038012021644,1829.7454846834044,1770.9549185877013,2514.478061472657,1610.8697496454838,1471.675361857414,1352.4986714582958,1289.050248367192,2247.3541603363306,2106.3902446546563,1985.5163847881943,1872.3724572673598,1857.055282115651,1924.225370236935,2587.4832575623827,1776.2734005096916,1504.2182186026328,1612.167939818915,1615.789680834214,1220.077040583493,969.1747089744521,808.4260383874646,945.9118216891848,1119.1494950166277,1230.5438005203252,2449.993352888276,1237.3530437849013,1228.6594615003687,1434.6024092831572,1415.2571108897303,1522.420323440689,1718.6472781550926,1819.647816977164,1812.553065988098,2088.9134459025404,2181.4208301084323
East Texas Regional Landfill,2845.687799745168,2100.5364303302617,1660.690446663077,1258.0293434231,1496.6161789566327,1551.4533441777014,1350.9435208527266,1217.916853192288,1162.5905238899509,1064.5531743963213,906.7940417650265,1123.2367009019465,2060.848624465386,1229.06031027137,1530.746912423887,1390.978817895672,1288.6912220589725,1229.745241392681,1612.960168959205,1510.4736767662603,1348.7020372488826,1374.5790701698315,1801.5144621219888,2148.545715559572,1737.933243685335,1634.1140903713,1825.0206547336886,1792.8096876576185,1847.8364107001235,1892.0198823670335,2006.5400573265915,2067.5720504099177,2139.2681837968794,2327.8468861909,1919.1751019446162,2391.969311390065,2304.5343082009026,2210.3738414043682,2302.665799606562,2637.0045499304642,2528.325046609656,2242.2535879065213,1970.102085242227,2290.6689765842316,2134.022833023964,2024.3905048683953,2787.5026277187253,1955.3652121696377,1761.9406399695456,1710.402129014741,1619.379857301809,1491.9337266098762,1735.3244361666734,1677.3070658104734,1798.0682599411907,1587.5807342313437,1413.679128047233,2659.4987302819486,1597.7505378037192,1135.413458842746,1523.888329011342,1331.6019100834576,1167.3286776604118,1889.2088857855736,1784.5351514322701,1770.465426953357,1443.147635473733,1282.1235825025738,2698.8365241399206,1117.5700842817434,990.2623509293271,1769.4509825887292,1574.4937057891989,1370.0464384147188,1144.8358228522434,1510.6396899841534,873.2259373693806,723.2084256650037,807.0513225884756,2662.9125479963595,435.95861104019406,469.9549374277131,933.7489730702682,740.8668594966307,842.7787589946564,594.187613705572,388.30178984659335,83.60539470446676,293.0539124914982,1086.53418735615,2731.1220363503476,557.8651132912537,754.5848681422714,725.414276656849,228.1735687585863,385.25301024906713,565.0103692864906,161.59594686152568,292.336302875079,1306.071258000853,1220.8556395914886,2438.2293234742774,1061.4532795784476,905.0331947615751,770.6344104497563,701.0154017226852,1679.5492316168463,1537.7172260555444,1413.6187128305342,1308.1889973543846,1281.2868715513698,1343.0510622247011,2579.1558328864985,1192.875624537182,916.3642027303249,1026.9640138958332,1024.6891538579196,630.6996080653392,377.75930100233234,265.6799418636576,448.79189940354036,572.0662124487084,708.8042077978283,2514.995251449945,777.1774037337531,841.6441275410097,871.1315201396853,831.1758803732295,1059.0703656027397,1207.3040096479651,1339.3100798420792,1283.5735841829073,1579.768905860891,1637.9760629186292
Edinburg Regional Landfill,3129.614453112696,2055.6493979300094,2307.8338621244957,1591.0123387803708,1746.5767112862009,2268.9596888694205,2068.1142510365335,1932.5072843635107,1873.0695054164519,1769.1906167795735,1604.4799666333104,1801.7767260990056,1937.0707436210964,1885.2289399965764,2229.252240030072,2085.312594906137,1986.1976037273394,1923.4582933847712,2291.892440438116,2171.5409502787465,2007.9171700781085,2008.6852359092618,2481.006068950153,2267.841987017832,2399.5119281667485,2297.433209509132,2496.6989305923685,2435.7432884655022,2462.6543429430335,2527.78068649613,2655.9058170664002,2752.156459663798,2789.712839239729,3010.303404812294,1936.8434514625274,3067.8290635616722,2967.566854483655,2868.6326743501604,2957.1179662990266,3319.7842613142147,2861.6157580482854,2522.5147935300793,2257.7394337963415,2647.3668764140657,2549.432445964874,2502.4007948105514,3044.7665586387416,2393.983549117006,2108.5625900477735,2137.137367259476,2079.85610536155,1895.1620068403324,1908.9031459613514,1931.0604129833291,1809.307174980876,1554.5439032635768,1471.47138947846,2976.6889461109477,1456.0035245895506,1220.2123757544332,2018.7440888756835,1676.8637560390282,1463.9922903079796,2389.2795106840504,2334.6714032303425,2371.033772184592,2016.8164885006056,1756.9401710040172,2993.679509953981,1684.7599386202644,1625.1145124080476,2416.656585573987,2244.2969379734295,2015.8669938379446,1804.100630260384,2203.7820159245816,964.6975864591803,1003.8640898134461,1194.4361667770888,2886.124738707827,992.2500873505908,1124.785118172001,1402.0264902157055,1335.3557886670392,1527.626960217354,1294.532737334466,1100.0544949328855,799.0302570039349,775.1238593266498,987.2862241692417,2883.6466570518023,813.2672552591303,649.6741425514829,727.5974392014504,671.7957354856846,416.8711492091404,196.02540565397086,594.4244456925142,441.91800800014414,1979.2234645809128,1916.0869179721456,2640.851320542498,1755.8105378716693,1612.1574595420982,1486.972156711946,1419.4457282560413,2388.5579265510582,2247.1814352346896,2125.0652019917343,2014.278055625684,1994.9620749037038,2059.607798869728,2702.4907804709223,1910.271433502053,1634.8216955353985,1744.8914297341448,1742.191594784934,1349.1855574945864,1090.6865096031395,911.3764661425048,1030.2509487374016,1214.0614828948196,1313.9543314757036,2552.216935419635,1300.9063622665733,1271.4557614414684,1532.0369006074657,1525.622031273776,1580.5109499229256,1790.6518728340345,1879.0950505433095,1890.6386632853728,2156.5253169803213,2263.3278975277403
Ellis County Landfill TX,2709.339690097661,1926.7983741090095,1800.7386203528793,1432.3952732928576,1668.2438892439125,1631.3370533204904,1433.706253658372,1309.8215262512417,1263.1176012911765,1174.3888990750527,1026.458218528683,1253.5982106043823,1885.4806758566156,1369.2977368160366,1642.2078934105696,1507.2956883601516,1403.2399394103193,1348.222802435223,1738.2467335997767,1645.8513939247555,1486.3612165256097,1521.5192655424394,1925.2010985915874,1986.0492146609404,1871.4152760917327,1767.5001629540527,1952.978415844754,1933.5745666403977,1997.1900517107451,2034.735336589971,2143.6677500239375,2186.6075774186957,2275.3242613563,2447.12606299527,1747.740938720016,2514.935127709932,2434.4263977690516,2342.830593004527,2436.3708276557863,2754.986987305659,2400.099440736838,2102.362424691118,1829.7149094094025,2166.1584676723796,2022.6094018000872,1930.1953158182898,2646.303058188375,1848.997924161076,1631.365248564627,1598.722269653029,1516.5312365126438,1371.6951224324037,1576.1934895007694,1528.7201052686628,1625.8359481815455,1412.9820922919064,1241.9553992879037,2528.6411822614664,1422.713709701836,962.9635176664801,1431.1520347821872,1195.6065895259849,1019.0771032256632,1801.3252328267722,1714.5395395701933,1723.1180601037934,1380.8176052800256,1179.7268201094355,2563.881155878686,1048.8281654383024,957.6899474642591,1748.6595368425105,1569.5951946951013,1347.0150261118881,1130.6180949532327,1527.4245980800222,698.569164521937,560.3595726794084,668.272927147453,2515.807005242727,341.67007238634767,448.44169325247145,822.3933449549144,679.943638825188,851.1943465548176,624.0108157412425,446.25670907881664,199.81100646865522,461.23563722921335,912.5578745994097,2574.7270907334773,385.47864804674475,589.0106747348924,552.661765946679,52.77721030330191,279.8772897720684,495.8158074358223,267.2045409367577,324.7556664702027,1303.5309325090705,1240.3412578452826,2287.1447327228807,1080.2002983355133,942.6956947887624,832.0567477219893,777.5444546945312,1717.3555841693096,1576.6706708754398,1456.7382948485267,1342.1627776018106,1329.9513085126625,1399.9918695007675,2418.8936058222052,1254.4167629369833,989.8469612683565,1093.103406404815,1109.131309566873,712.7803570388974,495.2633410452812,435.26369572917883,621.6135415275868,729.8948570403443,872.528310788423,2346.7832343077775,950.2913043133159,1016.9848800722928,1014.5789015989308,955.2200143434169,1230.0633081490785,1368.5592371450753,1506.3378645809667,1438.999492268332,1739.437574524091,1785.5844423166575
Fort Bend Regional Landfill,3009.9290312035514,2113.2190004277013,1910.3189598073823,1312.6132078076878,1512.749700956426,1861.70428745019,1660.6201803656354,1523.5676230146028,1463.2073483729835,1359.0337026020306,1194.5557689432069,1394.8796316468731,2037.808564198816,1483.7983037438441,1819.5910387588426,1676.0904140402872,1576.5264861113242,1514.1926484551082,1885.7619883562156,1769.6615369763933,1606.089118674148,1614.093745664728,2074.9810043914586,2234.7377190731654,1997.992608369621,1895.2274550500404,2092.617847752914,2039.8781577984753,2076.277869720835,2134.4735435138655,2258.5257173930186,2345.223896961737,2392.2456135797865,2604.0481359140954,1956.6560927239195,2663.278199807381,2566.5138574313896,2468.8758630118214,2558.6627664764173,2913.6451235128116,2711.323262237243,2400.0572882705087,2128.0495942760176,2481.756250612903,2348.705588511293,2264.4094095940636,2939.993115923349,2178.335682343814,1943.0178906879767,1925.7900049888774,1848.2858373365648,1694.0017751637456,1839.0248262058572,1815.8227867276055,1830.339284968027,1595.016645189449,1456.9924936349069,2836.6040513377143,1556.8677949322707,1180.0741935636274,1766.4933273672582,1504.3954582163108,1313.024007505433,2137.355678152766,2052.376574294567,2057.9462632557497,1718.0640323912494,1512.655016999707,2866.727841751334,1386.4227275296175,1286.188709968734,2073.648910015488,1885.4410824975712,1672.435464423234,1450.9952257604057,1827.6518047477146,904.152141448472,837.4593318797595,981.9696758291611,2799.850642642978,679.5069446626384,767.5732721928183,1153.5202188975036,1015.7240269198492,1156.2536808939517,911.3156211312976,707.3069413963774,402.4451941865461,388.4488938107802,1043.2063977355472,2838.0141624156718,639.306374280098,675.6747665222239,695.1802149911897,359.7434702862409,241.9065594916043,295.2492839662787,184.30009589722982,32.539883420540896,1617.4080557276964,1538.0087767915754,2564.2746905682457,1378.177969567906,1223.938765695898,1088.873060899576,1016.7069609805916,1998.664774823591,1856.831002624882,1732.6583521110601,1627.147698186424,1600.0645831484205,1660.7430119356036,2671.9762886416147,1509.9938000789946,1231.5502635391144,1343.552834745358,1335.331837848378,945.4666669713013,682.5474997284854,503.30787063543687,637.2430107194912,811.4047073765978,921.7860035634883,2569.35654347363,934.2313481515909,939.6288398244383,1127.9134281321133,1115.8869671653408,1220.9266716972409,1411.3237723556451,1516.6718295065634,1504.0537603139414,1782.448802249586,1872.6054280426708
