mat_EOL_ReMFG_VAT,mat_EOL_Recycled_2_HQ,mat_EOL_Recycled_2_OQ,mat_EOL_Recycled_HQ_into_MFG,mat_EOL_Recycled_HQ_into_MFG_notUSED,mat_EOL_Recycled_HQ_into_OU,mat_EOL_Recycled_VAT,mat_EnteringModuleManufacturing_total,mat_EnteringModuleManufacturing_virgin,mat_L0,mat_L1,mat_L2,mat_L3,mat_L4,mat_LostinModuleManufacturing,mat_MFG_Recycled_HQ_into_MFG,mat_MFG_Recycled_HQ_into_OU,mat_MFG_Recycled_into_HQ,mat_MFG_Recycled_into_OQ,mat_MFG_Scrap,mat_MFG_Scrap_Landfilled,mat_MFG_Scrap_Recycled_Losses_Landfilled,mat_MFG_Scrap_Recycled_Successfully,mat_MFG_Scrap_Sentto_Recycling,mat_Manufacturing_Input,mat_PG2_stored,mat_Total_EOL_Landfilled,mat_Total_Landfilled,mat_Total_MFG_Landfilled,mat_Total_Recycled_OU,mat_UsedSuccessfullyinModuleManufacturing,mat_Virgin_Stock,mat_Virgin_Stock_Raw,mat_reMFG,mat_reMFG_2_recycle,mat_reMFG_all_unyields,mat_reMFG_mod_unyield,mat_reMFG_target,mat_reMFG_untarget,mat_reMFG_unyield,mat_reMFG_yield,mat_recycled_PG4,mat_recycled_all,mat_recycled_target,mat_recycled_yield,year
0.0,0.0,42500452.22162596,0.0,0.0,0.0,0.0,83581204398.21301,83581204398.21301,3763060873.7897983,398441739.5777433,0.0,212502261.1081298,10625113.055406488,1671624087.964264,0.0,0.0,0.0,6964711870.208606,34823559351.04303,0.0,27858847480.834423,6964711870.208606,34823559351.04303,116733139661.29178,0.0,4384629987.531077,32243477468.3655,27858847480.834423,7007212322.430232,81909580310.24875,116733139661.29178,389110465537.6393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265627826.38516226,265627826.38516226,53125565.27703245,42500452.22162596,2039
0.0,0.0,115133755.117636,0.0,0.0,0.0,0.0,90731731810.26056,90731731810.26056,10194134567.707354,1079378954.2278373,0.0,575668775.58818,28783438.77940899,1814634636.2052002,0.0,0.0,0.0,7560555917.964447,37802779589.822235,0.0,30242223671.857788,7560555917.964447,37802779589.822235,126719876763.8776,0.0,11877965736.30278,42120189408.16057,30242223671.857788,7675689673.082083,88917097174.05536,126719876763.8776,422399589212.92535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719585969.485225,719585969.485225,143917193.897045,115133755.117636,2040
0.0,0.0,58948503.80761799,0.0,0.0,0.0,0.0,98508534941.43915,98508534941.43915,5219398774.632842,552642223.1964184,0.0,294742519.0380899,14737125.95190449,1970170698.8287811,0.0,0.0,0.0,8208586697.970213,41042933489.85106,0.0,32834346791.880844,8208586697.970213,41042933489.85106,137581297732.46143,0.0,6081520642.819255,38915867434.700096,32834346791.880844,8267535201.777831,96538364242.61037,137581297732.46143,458604325774.8714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368428148.79761237,368428148.79761237,73685629.75952248,58948503.80761799,2041
0.0,0.0,71744790.59008244,0.0,0.0,0.0,0.0,106966283002.54259,106966283002.54259,6352403333.496882,672607411.7820227,0.0,358723952.95041215,17936197.6475206,2139325660.0508423,0.0,0.0,0.0,8913359723.682436,44566798618.412186,0.0,35653438894.72975,8913359723.682436,44566798618.412186,149393755960.90393,0.0,7401670895.876838,43055109790.60659,35653438894.72975,8985104514.272518,104826957342.49174,149393755960.90393,497979186536.34644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448404941.18801516,448404941.18801516,89680988.23760304,71744790.59008244,2042
0.0,0.0,165922251.57090476,0.0,0.0,0.0,0.0,116164482772.13504,116164482772.13504,14691032691.173862,1555521108.477232,0.0,829611257.8545239,41480562.89272621,2323289655.4427032,0.0,0.0,0.0,9679833616.71957,48399168083.597855,0.0,38719334466.87828,9679833616.71957,48399168083.597855,162240361200.2902,0.0,17117645620.398346,55836980087.27663,38719334466.87828,9845755868.290476,113841193116.69234,162240361200.2902,540801204000.96735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037014072.3181549,1037014072.3181549,207402814.46363097,165922251.57090476,2043
0.0,0.0,231416891.5647701,0.0,0.0,0.0,0.0,126167899538.0108,126167899538.0108,20490037273.964016,2169533358.4197187,0.0,1157084457.8238502,57854222.891192496,2523357990.7602234,0.0,0.0,0.0,10513405183.360321,52567025916.801605,0.0,42053620733.441284,10513405183.360321,52567025916.801605,176211567464.0522,0.0,23874509313.098778,65928130046.54006,42053620733.441284,10744822074.92509,123644541547.25058,176211567464.0522,587371891546.8406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446355572.2798128,1446355572.2798128,289271114.4559626,231416891.5647701,2044
0.0,0.0,67614474.3209011,0.0,0.0,0.0,0.0,137047016565.51352,137047016565.51352,5986698247.163117,633885696.7584476,0.0,338072371.6045054,16903618.580225274,2740940331.310272,0.0,0.0,0.0,11419947701.434595,57099738507.17297,0.0,45679790805.73838,11419947701.434595,57099738507.17297,191405814741.37622,0.0,6975559934.106296,52655350739.84467,45679790805.73838,11487562175.755497,134306076234.20325,191405814741.37622,638019382471.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422590464.5056318,422590464.5056318,84518092.90112637,67614474.3209011,2045
0.0,0.0,168937808.196293,0.0,0.0,0.0,0.0,148878535540.1232,148878535540.1232,14958035100.713448,1583791951.8402472,0.0,844689040.9814651,42234452.04907325,2977570710.8024597,0.0,0.0,0.0,12405852621.546322,62029263107.7316,-7.62939453125e-06,49623410486.18529,12405852621.546322,62029263107.731606,207930227937.05234,0.0,17428750545.584232,67052161031.769516,49623410486.18528,12574790429.742615,145900964829.32074,207930227937.05234,693100759790.1744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055861301.2268313,1055861301.2268313,211172260.24536625,168937808.196293,2046
0.0,0.0,67764253.24769618,0.0,0.0,0.0,0.0,161745922390.03494,161745922390.03494,5999959922.973098,635289874.1971515,0.0,338821266.23848087,16941063.31192404,3234918447.8006897,0.0,0.0,0.0,13478075049.751274,67390375248.75638,0.0,53912300199.005104,13478075049.751274,67390375248.75638,225901379190.99063,0.0,6991012126.720654,60903312325.72575,53912300199.005104,13545839302.99897,158511003942.23425,225901379190.99063,753004597303.3021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423526582.79810107,423526582.79810107,84705316.55962022,67764253.24769618,2047
0.0,0.0,141614923.34920007,0.0,0.0,0.0,0.0,175740000223.0928,175740000223.0928,12538821338.210423,1327639906.3987503,0.0,708074616.7460003,35403730.83730003,3514800004.461853,0.0,0.0,0.0,14644183156.212172,73220915781.06085,0.0,58576732624.84868,14644183156.212172,73220915781.06085,245446115999.6918,0.0,14609939592.192472,73186672217.04115,58576732624.84868,14785798079.56137,172225200218.63095,245446115999.6918,818153719998.9727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885093270.9325004,885093270.9325004,177018654.1865001,141614923.34920007,2048
0.0,0.0,141027601.15083045,0.0,0.0,0.0,0.0,190959597605.51956,190959597605.51956,12486818851.896446,1322133760.7890353,0.0,705138005.7541523,35256900.2877076,3819191952.110382,0.0,0.0,0.0,15912412195.412872,79562060977.06436,0.0,63649648781.65149,15912412195.412872,79562060977.06436,266702466630.47354,0.0,14549347518.727343,78198996300.37883,63649648781.65149,16053439796.563704,187140405653.40918,266702466630.47354,889008222101.5785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881422507.1926904,881422507.1926904,176284501.43853804,141027601.15083045,2049
0.0,0.0,272724164.2235691,0.0,0.0,0.0,0.0,207512251216.81723,207512251216.81723,24147452040.628506,2556789039.59596,0.0,1363620821.1178453,68181041.05589223,4150245024.336334,0.0,0.0,0.0,17291723057.46742,86458615287.3371,0.0,69166892229.86967,17291723057.46742,86458615287.3371,289820621479.818,0.0,28136042942.3982,97302935172.26788,69166892229.86967,17564447221.690987,203362006192.4809,289820621479.818,966068738266.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704526026.3973067,1704526026.3973067,340905205.2794613,272724164.2235691,2050
